FullName;Price;Name;ProductionDate;Klm;CubicCapacity;Horsepower;GasType;GearBox;Age
Fiat 500L '16 LIVING 875CC ΜΕ ΕΡΓΟΣΤΑΣΙΑΚΟ ΦΥΣΙΚΟ ΑΕΡΙΟ;9990.0;Fiat;2016-06-01;113000.0;875.0;86.0;Βενζίνη;Manual;8
Volkswagen Polo '13;10000.0;Volkswagen;2013-01-01;29000.0;1598.0;90.0;Πετρέλαιο;Manual;11
Renault Megane '17  1.5 dCi ENERGY NAVI 85000XIL;12800.0;Renault;2017-04-01;85000.0;1460.0;110.0;Πετρέλαιο;Manual;7
Dacia Sandero '16 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;12000.0;Dacia;2016-04-01;160000.0;1461.0;90.0;Πετρέλαιο;Manual;8
Toyota Yaris '15 FACE LIFT NAVI CAMERA ZANTES FULL;12490.0;Toyota;2015-11-01;125000.0;1500.0;101.0;Υβριδικό βενζίνη;Αυτόματο;9
Dacia Logan MCV '16 DIESEL I,6 NAVI,  FULL AΡΙΣΤΟ;10800.0;Dacia;2016-10-01;98500.0;1560.0;90.0;Πετρέλαιο;Αυτόματο;8
Renault Clio '15 1,2 TCE 120 HP GRANDTOUR LUX AYTOMATIC;10890.0;Renault;2015-08-01;119000.0;1200.0;120.0;Βενζίνη;Αυτόματο;9
Lancia MUSA '08;3500.0;Lancia;2008-01-01;220000.0;1350.0;90.0;Αέριο(lpg) - βενζίνη;Manual;16
Mazda RX-8 '07 Cosmo;8000.0;Mazda;2007-01-01;70000.0;1308.0;231.0;Βενζίνη;Manual;17
Renault Clio '07;5300.0;Renault;2007-09-01;151800.0;1350.0;90.0;Βενζίνη;Manual;17
Mercedes-Benz SLK 200 '02  Compressor Special Edition;5999.0;Mercedes-Benz;2002-06-01;231000.0;2000.0;163.0;Βενζίνη;Manual;22
Opel Crossland X '20 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;14000.0;Opel;2020-01-01;56000.0;1200.0;85.0;Βενζίνη;Manual;4
Fiat Panda '10 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ......;5500.0;Fiat;2010-02-01;114000.0;1248.0;75.0;Βενζίνη;Manual;14
Alfa Romeo Giulietta '16;11700.0;Alfa-Romeo;2016-09-01;143174.0;1600.0;120.0;Πετρέλαιο;Manual;8
Bmw 320 '07;12000.0;Bmw;2007-01-01;120000.0;2000.0;170.0;Βενζίνη;Αυτόματο;17
Alfa Romeo Mito '12;8200.0;Alfa-Romeo;2012-10-01;142300.0;1300.0;85.0;Πετρέλαιο;Manual;12
Suzuki Swift '10 Sport Look;7800.0;Suzuki;2010-12-01;123000.0;1242.0;95.0;Βενζίνη;Manual;14
Audi A1 '12 1.2 TFSI;8800.0;Audi;2012-11-01;128300.0;1200.0;85.0;Βενζίνη;Manual;12
Renault Megane '17 Bose edition;13500.0;Renault;2017-01-01;132200.0;1500.0;110.0;Πετρέλαιο;Manual;7
Peugeot 208 '21 1.5 Blue-HDi;13500.0;Peugeot;2021-01-01;98430.0;1499.0;102.0;Πετρέλαιο;Manual;3
Fiat 500L '15 1.3 16V Multijet;9500.0;Fiat;2015-12-01;185000.0;1248.0;95.0;Πετρέλαιο;Manual;9
Toyota Yaris '15;6500.0;Toyota;2015-12-01;256000.0;1329.0;98.0;Βενζίνη;Manual;9
Bmw 116 '17  M Sportpacket Steptronic;17500.0;Bmw;2017-10-01;130200.0;1500.0;140.0;Πετρέλαιο;Manual;7
Opel Astra '19;14000.0;Opel;2019-07-01;125900.0;1600.0;110.0;Πετρέλαιο;Manual;5
Volkswagen Polo '15  1.4 TDI BlueMotion;8800.0;Volkswagen;2015-01-01;150000.0;1400.0;75.0;Πετρέλαιο;Manual;9
Smart ForTwo '10 DIESEL EURO 5, ΗΛΕΚΤΡΙΚΟ ΤΙΜΟΝΙ;6350.0;Smart;2010-01-01;160000.0;799.0;54.0;Πετρέλαιο;Αυτόματο;14
Renault Twingo '17 LIBERTY- ΥΦΑΣΜΑΤΙΝΗ ΗΛΕΚΤΡΙΚΗ ΟΡΟΦΗ;8500.0;Renault;2017-01-01;64500.0;1000.0;71.0;Βενζίνη;Manual;7
Opel Corsa '22 F / ELEGANCE;15390.0;Opel;2022-10-01;12560.0;1200.0;75.0;Βενζίνη;Manual;2
Peugeot 308 '14;7500.0;Peugeot;2014-07-01;146312.0;1600.0;120.0;Πετρέλαιο;Manual;10
Nissan Qashqai '16 Connect !AYTOMATO!;15900.0;Nissan;2016-01-01;52300.0;1200.0;115.0;Βενζίνη;Αυτόματο;8
Mitsubishi Space Star '17 Diamant Edition;7500.0;Mitsubishi;2017-04-01;107800.0;999.0;71.0;Βενζίνη;Manual;7
Audi A1 '15  Sportback 1.4 TDI;12900.0;Audi;2015-10-01;102950.0;1400.0;90.0;Πετρέλαιο;Manual;9
Citroen C4 Cactus '18;11200.0;Citroen;2018-07-01;169100.0;1500.0;102.0;Πετρέλαιο;Manual;6
Peugeot 108 '17;7800.0;Peugeot;2017-09-01;129000.0;999.0;71.0;Βενζίνη;Manual;7
Renault Twingo '13;6800.0;Renault;2013-12-01;132000.0;1200.0;75.0;Βενζίνη;Manual;11
Toyota Yaris '14 DIESEL!ΠΡΟΣΦΟΡΑ!;9500.0;Toyota;2014-01-01;126000.0;1400.0;95.0;Πετρέλαιο;Manual;10
Smart ForFour '16 PRIME ,NAVI ,!! ΠΡΟΣΦΟΡΑ $;9990.0;Smart;2016-01-01;91500.0;999.0;71.0;Βενζίνη;Manual;8
Mitsubishi Space Star '18  1.2 ClearTec Edition 100+ ΑΥΤΟΜΑΤΟ;11990.0;Mitsubishi;2018-04-01;26600.0;1193.0;82.0;Βενζίνη;Αυτόματο;6
Peugeot 308 '16;10500.0;Peugeot;2016-01-01;138921.0;1600.0;120.0;Πετρέλαιο;Manual;8
Smart ForTwo '13 Passion cabrio !! ΠΡΟΣΦΟΡΑ!!;8490.0;Smart;2013-07-01;89500.0;999.0;71.0;Βενζίνη;Αυτόματο;11
Mini Countryman '11 COOPER Diesel,EURO 5;12990.0;Mini-Cooper;2011-02-01;228500.0;1568.0;110.0;Πετρέλαιο;Manual;13
Toyota Aygo '17  1.0 x-play x-shift;9300.0;Toyota;2017-11-01;26977.0;998.0;69.0;Βενζίνη;Manual;7
Nissan Qashqai '19  1.5 dCi Tekna * FULL EXTRA *;20500.0;Nissan;2019-01-01;92000.0;1500.0;116.0;Πετρέλαιο;Manual;5
Smart ForTwo '12 FORTWO PASSION ΗΛΕΚ/ΚΟ ΤΙΜΟΝΙ;8490.0;Smart;2012-05-01;136000.0;799.0;54.0;Πετρέλαιο;Αυτόματο;12
Smart ForTwo '15;8999.0;Smart;2015-01-01;140000.0;999.0;71.0;Βενζίνη;Manual;9
Opel Corsa '14;6000.0;Opel;2014-06-01;232000.0;1300.0;95.0;Πετρέλαιο;Manual;10
Peugeot 308 '16 308 5D 1.6 BLUEHDI 120 ALLURE EAT6;11000.0;Peugeot;2016-01-01;209832.0;1598.0;120.0;Πετρέλαιο;Αυτόματο;8
Peugeot 208 '16;11500.0;Peugeot;2016-10-01;72000.0;1598.0;75.0;Πετρέλαιο;Manual;8
Mercedes-Benz CLS 320 '08;37000.0;Mercedes-Benz;2008-12-01;28000.0;3200.0;245.0;Πετρέλαιο;Αυτόματο;16
Volkswagen Polo '19  ΕΛΛΗΝΙΚΟ 1.6 TDI SCR Trendline;13300.0;Volkswagen;2019-06-01;124000.0;1600.0;80.0;Πετρέλαιο;Manual;5
Volvo V40 '13 D2;11500.0;Volvo;2013-01-01;164000.0;1600.0;115.0;Πετρέλαιο;Manual;11
Peugeot 2008 '15 DIESEL 1.6 AUTOMATIC NAVI;9999.0;Peugeot;2015-09-01;136000.0;1600.0;100.0;Πετρέλαιο;Αυτόματο;9
Ford Grand C-Max '17 I.5 DIESEL AYTOMATIC KAINOΥΡΓΙΟ;13990.0;Ford;2017-01-01;111000.0;1499.0;120.0;Πετρέλαιο;Αυτόματο;7
Volkswagen Caddy '19 MAXI Full Extra EURO6 2.0l;15999.0;Volkswagen;2019-01-01;87126.0;2000.0;110.0;Πετρέλαιο;Manual;5
Smart ForFour '20 EURO6 Cruises Control;9999.0;Smart;2020-01-01;69115.0;1000.0;75.0;Βενζίνη;Manual;4
Volkswagen Golf '16 GOLF 7 1.2 TSI EURO6;11900.0;Volkswagen;2016-01-01;53468.0;1200.0;90.0;Βενζίνη;Manual;8
Toyota MR 2 '00 Toyota Mr2 1.8cc;8500.0;Toyota;2000-01-01;150000.0;1800.0;190.0;Βενζίνη;Manual;24
Hyundai i 20 '16 Full extra EURO6 Diesel;11500.0;Hyundai;2016-01-01;80089.0;1400.0;95.0;Πετρέλαιο;Manual;8
Fiat 500 '15;8999.0;Fiat;2015-01-01;89179.0;1242.0;75.0;Βενζίνη;Manual;9
Suzuki Celerio '19 Full extra EURO6;8500.0;Suzuki;2019-01-01;89840.0;1000.0;70.0;Βενζίνη;Manual;5
Volkswagen Polo '15 1.0 MPI TRENDLINE EURO6;8499.0;Volkswagen;2015-01-01;96276.0;1000.0;75.0;Βενζίνη;Manual;9
Ford Ka '15  1.2 Start/Stopp Trend EURO6;6999.0;Ford;2015-01-01;111351.0;1242.0;75.0;Βενζίνη;Manual;9
Opel Corsa '19;12990.0;Opel;2019-04-01;39100.0;1398.0;90.0;Βενζίνη;Manual;5
Peugeot 2008 '18;15900.0;Peugeot;2018-11-01;42700.0;1500.0;100.0;Πετρέλαιο;Manual;6
Nissan NV 200 '17 EURO6FULL EXTRA Cruise Control;11999.0;Nissan;2017-01-01;96016.0;1500.0;95.0;Πετρέλαιο;Manual;7
Volkswagen Polo '15  1.0 MPI Trendline EURO6;8999.0;Volkswagen;2015-01-01;78291.0;1000.0;75.0;Βενζίνη;Manual;9
Bmw X2 '19 M SPORT AUTO;27900.0;Bmw;2019-03-01;140200.0;1500.0;116.0;Πετρέλαιο;Αυτόματο;5
Mercedes-Benz GLA 180 '18;22990.0;Mercedes-Benz;2018-03-01;44000.0;1600.0;122.0;Βενζίνη;Manual;6
Opel Astra '17 DYNAMIC 136 HP;14000.0;Opel;2017-01-01;55200.0;1600.0;136.0;Πετρέλαιο;Manual;7
Peugeot 3008 '19  1.2 PureTech 130 S&S ACTIVE GRIP;22900.0;Peugeot;2019-02-01;45800.0;1200.0;130.0;Βενζίνη;Manual;5
Honda Civic '18;17990.0;Honda;2018-03-01;48200.0;1000.0;130.0;Βενζίνη;Manual;6
Volkswagen Amarok '11;21000.0;Volkswagen;2011-11-01;219000.0;2000.0;163.0;Πετρέλαιο;Manual;13
Opel Corsa '19  1.2 ecoFlex Start&Stop EURO6;11500.0;Opel;2019-01-01;48260.0;1200.0;85.0;Βενζίνη;Manual;5
Bmw 114 '18;17900.0;Bmw;2018-10-01;32000.0;1500.0;95.0;Πετρέλαιο;Manual;6
Mitsubishi L200 '21;37900.0;Mitsubishi;2021-10-01;19000.0;2200.0;150.0;Πετρέλαιο;Manual;3
Peugeot Expert '19;18950.0;Peugeot;2019-08-01;56303.0;1500.0;120.0;Πετρέλαιο;Manual;5
Peugeot Partner '20;15700.0;Peugeot;2020-07-01;46600.0;1500.0;100.0;Πετρέλαιο;Manual;4
Mitsubishi L200 '11;18500.0;Mitsubishi;2011-04-01;115000.0;2500.0;178.0;Πετρέλαιο;Manual;13
Honda Civic '19 comfort -navi;20900.0;Honda;2019-04-01;29000.0;1600.0;120.0;Πετρέλαιο;Manual;5
Mitsubishi L200 '10;20000.0;Mitsubishi;2010-01-01;133306.0;2500.0;178.0;Πετρέλαιο;Αυτόματο;14
Mitsubishi Asx '19 INVITE PLUS;19000.0;Mitsubishi;2019-08-01;37000.0;1600.0;117.0;Βενζίνη;Manual;5
Hyundai i 30 '18 FACELIFT-PREMIUM -NAVI- CAMERA;13999.0;Hyundai;2018-01-01;92043.0;1600.0;110.0;Πετρέλαιο;Manual;6
Honda CR-V '15;24000.0;Honda;2015-10-01;44000.0;1600.0;120.0;Πετρέλαιο;Manual;9
Nissan Micra '18;13600.0;Nissan;2018-03-01;77600.0;1461.0;90.0;Πετρέλαιο;Manual;6
Nissan Micra '17;13800.0;Nissan;2017-11-01;75300.0;1461.0;90.0;Πετρέλαιο;Manual;7
Citroen Berlingo '22 L2 ΕΞΑΤΑΧΥΤΟ;19350.0;Citroen;2022-01-01;39850.0;1500.0;100.0;Πετρέλαιο;Manual;2
Mitsubishi Eclipse Cross '18;18900.0;Mitsubishi;2018-07-01;115000.0;1500.0;163.0;Βενζίνη;Manual;6
Kia Rio '18  1.1 CRDi Eco dynamic;12500.0;Kia;2018-01-01;55628.0;1100.0;75.0;Πετρέλαιο;Manual;6
Bmw 118 '11  Sport Line Automatic;14990.0;Bmw;2011-08-01;135200.0;1600.0;170.0;Βενζίνη;Αυτόματο;13
Jaguar X-Type '03;5000.0;Jaguar;2003-01-01;185000.0;2500.0;192.0;Βενζίνη;Manual;21
Seat Leon '16  1.8 TSI Start&Stop FR;15500.0;Seat;2016-09-01;138000.0;1800.0;180.0;Βενζίνη;Manual;8
Opel Corsa '16 Color Edition Diesel EcoFlex;9999.0;Opel;2016-01-01;99192.0;1248.0;95.0;Πετρέλαιο;Manual;8
Dacia Dokker '17 EURO6 1.5 diesel;8999.0;Dacia;2017-01-01;76593.0;1500.0;95.0;Πετρέλαιο;Manual;7
Opel Corsa '16  1.0 Turbo ecoFlex 6 sped;8999.0;Opel;2016-01-01;88925.0;100.0;115.0;Βενζίνη;Manual;8
Volkswagen Polo '15 Full extra EURO6;9900.0;Volkswagen;2015-01-01;89535.0;1200.0;110.0;Βενζίνη;Manual;9
Mercedes-Benz C 230 '04;7000.0;Mercedes-Benz;2004-10-01;202000.0;1800.0;193.0;Βενζίνη;Manual;20
Ford Ka '15  1.2 Start/Stopp Trend EURO6;6999.0;Ford;2015-01-01;129704.0;1242.0;75.0;Βενζίνη;Manual;9
Toyota Yaris '18 Προσφορά Πάσχα;9999.0;Toyota;2018-01-01;79114.0;1000.0;75.0;Βενζίνη;Manual;6
Skoda Citigo '17 MPI Full extra EURO6 75PS;8500.0;Skoda;2017-01-01;84789.0;1000.0;75.0;Βενζίνη;Manual;7
Renault Kangoo '18  1.5 dCi EURO6 Navigation;9999.0;Renault;2018-01-01;89119.0;1500.0;95.0;Πετρέλαιο;Manual;6
Renault Captur '17 * ΔΕΡΜΑ - ΖΑΝΤΕΣ - NAVI - CAMERA *;13990.0;Renault;2017-06-01;102000.0;1200.0;120.0;Βενζίνη;Manual;7
Toyota Yaris '16 • ΟΘΟΝΗ - ΚΑΜΕΡΑ - ΖΑΝΤΕΣ •;11500.0;Toyota;2016-06-01;86000.0;1000.0;60.0;Βενζίνη;Manual;8
Dacia Duster '15 •••••Α•Ψ•Ο•Γ•Ο•••••;12500.0;Dacia;2015-10-01;63000.0;1200.0;125.0;Βενζίνη;Manual;9
Citroen C3 '18 • ZANTEΣ 17' - ΘΕΡΜΑΙΝΟΜΕΝΑ •;11500.0;Citroen;2018-03-01;92000.0;1560.0;75.0;Πετρέλαιο;Manual;6
Citroen C4 Cactus '17 •ΔΕΡΜΑ - PANORAMA - RIP CURL •;12500.0;Citroen;2017-06-01;98000.0;1200.0;110.0;Βενζίνη;Manual;7
Bmw X4 '15 * X-LINE - ΑΥΤΟΜΑΤΟ - FULL EXTRA *;35000.0;Bmw;2015-03-01;195000.0;2000.0;190.0;Πετρέλαιο;Αυτόματο;9
Ford Ranger '07;13000.0;Ford;2007-01-01;150000.0;2143.0;143.0;Πετρέλαιο;Αυτόματο;17
Mercedes-Benz E 200 '01 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ;3000.0;Mercedes-Benz;2001-01-01;200000.0;2000.0;163.0;Βενζίνη;Manual;23
Citroen C3 Aircross '19 ΕΛΛΗΝΙΚΟ;14500.0;Citroen;2019-01-01;105000.0;1500.0;100.0;Πετρέλαιο;Manual;5
Bmw X3 '08 2.0i ΙΔΙΩΤΗ* ΠΡΟΣΦΟΡΑ -1000€;10990.0;Bmw;2008-02-01;215000.0;1995.0;150.0;Βενζίνη;Manual;16
Mercedes-Benz A 180 '16 Diesel 136 hp;18300.0;Mercedes-Benz;2016-05-01;107300.0;1500.0;136.0;Πετρέλαιο;Manual;8
Seat Cordoba '05;3890.0;Seat;2005-01-01;110000.0;1390.0;101.0;Βενζίνη;Manual;19
Hyundai i 20 '13 1.1 CRDi ΙΔΙΩΤΗ*;7490.0;Hyundai;2013-06-01;126500.0;1120.0;75.0;Πετρέλαιο;Manual;11
Bmw 320 '04;5290.0;Bmw;2004-03-01;132000.0;1995.0;150.0;Βενζίνη;Manual;20
Mercedes-Benz A 160 '10 1.5 CVT Automatic;8990.0;Mercedes-Benz;2010-06-01;146000.0;1498.0;95.0;Βενζίνη;Αυτόματο;14
Volvo S40 '98 ΙΔΙΩΤΗ*;1990.0;Volvo;1998-03-01;139000.0;1588.0;105.0;Βενζίνη;Manual;26
Daewoo Lanos '01 1.4  ΙΔΙΩΤΗ*;1990.0;Daewoo;2001-05-01;217000.0;1349.0;76.0;Βενζίνη;Manual;23
Renault Captur '19 ΕΓΓΥΗΣΗ ΑΝΤΙΠΡΟΣΩΠΕΙΑΣ;13950.0;Renault;2019-01-01;49350.0;1461.0;90.0;Πετρέλαιο;Manual;5
Honda Civic '16  1.6 i-DTEC Elegance (ΕΛΛΗΝΙΚΟ 1o ΧΕΡΙ);14999.0;Honda;2016-08-01;148130.0;1597.0;135.0;Πετρέλαιο;Manual;8
Nissan Qashqai '14;15500.0;Nissan;2014-03-01;162000.0;1200.0;117.0;Βενζίνη;Manual;10
Audi Q3 '18 S-Line Competition;25500.0;Audi;2018-12-01;86500.0;1400.0;150.0;Βενζίνη;Ημιαυτόματο;6
Kia Ceed '15;8500.0;Kia;2015-12-01;220000.0;1400.0;90.0;Πετρέλαιο;Manual;9
Mazda 323 '93 INJECTION sedan 135 τελη;1700.0;Mazda;1993-01-01;198369.0;1300.0;80.0;Βενζίνη;Manual;31
Mercedes-Benz SLK 200 '06;12500.0;Mercedes-Benz;2006-01-01;184000.0;1800.0;163.0;Βενζίνη;Αυτόματο;18
Citroen C4 '12;6900.0;Citroen;2012-10-01;140000.0;1400.0;95.0;Βενζίνη;Manual;12
Mercedes-Benz GLB 35 AMG '21 4-Matic Premium Plus DCT 8G;75000.0;Mercedes-Benz;2021-03-01;26579.0;1994.0;306.0;Βενζίνη;Αυτόματο;3
Citroen C1 '08;4800.0;Citroen;2008-03-01;103000.0;998.0;68.0;Βενζίνη;Manual;16
Mazda RX-8 '08 Cosmo;14000.0;Mazda;2008-12-01;30000.0;1308.0;231.0;Βενζίνη;Manual;16
Ford Fiesta '18 EcoBoost 1000;12990.0;Ford;2018-09-01;111445.0;1000.0;125.0;Βενζίνη;Manual;6
Ford Focus '16 Trend;12950.0;Ford;2016-01-01;106202.0;1500.0;120.0;Πετρέλαιο;Manual;8
Peugeot 308 '15 Bluehdi Panorama (12/2015);10200.0;Peugeot;2015-12-01;149985.0;1600.0;120.0;Πετρέλαιο;Manual;9
Ford Focus '16 Lim Trend;13250.0;Ford;2016-01-01;111595.0;1500.0;120.0;Πετρέλαιο;Manual;8
Ford Fiesta '16 Trend;11500.0;Ford;2016-09-01;54232.0;1500.0;95.0;Πετρέλαιο;Manual;8
Volkswagen Golf '02 Fsi;1999.0;Volkswagen;2002-01-01;220000.0;1600.0;120.0;Βενζίνη;Manual;22
Ford Fiesta '16 Trend;10950.0;Ford;2016-11-01;57217.0;1250.0;82.0;Βενζίνη;Manual;8
Ford Maverick '05;6990.0;Ford;2005-05-01;146454.0;1800.0;150.0;Αέριο(lpg) - βενζίνη;Manual;19
Bmw 316 '98;2000.0;Bmw;1998-01-01;250000.0;1600.0;102.0;Βενζίνη;Manual;26
Citroen C4 '08;4000.0;Citroen;2008-02-01;170000.0;1360.0;90.0;Βενζίνη;Manual;16
Toyota Aygo '11;5600.0;Toyota;2011-01-01;172000.0;998.0;65.0;Βενζίνη;Manual;13
Opel Astra '18 CDTI Innovation Matrix Pan;15500.0;Opel;2018-11-01;101500.0;1600.0;136.0;Πετρέλαιο;Αυτόματο;6
Citroen C3 '19;11990.0;Citroen;2019-08-01;110065.0;1500.0;100.0;Πετρέλαιο;Manual;5
Renault Clio '17 15dci;10500.0;Renault;2017-10-01;120411.0;1500.0;90.0;Πετρέλαιο;Manual;7
Ford Focus '11 Trend;7990.0;Ford;2011-08-01;185000.0;1600.0;116.0;Πετρέλαιο;Manual;13
Ford EcoSport '16 Titanium;13450.0;Ford;2016-06-01;52340.0;1000.0;125.0;Βενζίνη;Manual;8
Chevrolet Cruze '09;6000.0;Chevrolet;2009-05-01;187630.0;1598.0;113.0;Βενζίνη;Manual;15
Ford Fiesta '17 Titanium;10950.0;Ford;2017-03-01;116500.0;1500.0;95.0;Πετρέλαιο;Manual;7
Ford Fiesta '19  1.5 TDCi Vignale;15990.0;Ford;2019-07-01;79433.0;1500.0;120.0;Πετρέλαιο;Manual;5
Volkswagen Beetle (New) '09 Beetle;6200.0;Volkswagen;2009-08-01;154000.0;1400.0;75.0;Βενζίνη;Manual;15
Audi A6 '06 3.2 FSI quattro automatic;7000.0;Audi;2006-01-01;256000.0;3200.0;265.0;Αέριο(lpg) - βενζίνη;Αυτόματο;18
Mercedes-Benz E 220 '00 ELEGANCE;2300.0;Mercedes-Benz;2000-01-01;160000.0;2000.0;130.0;Βενζίνη;Manual;24
Ford Fiesta '16 SYNC Edition;10950.0;Ford;2016-01-01;75867.0;1000.0;101.0;Βενζίνη;Manual;8
Toyota Celica '07  1.8 TS;9300.0;Toyota;2007-02-01;145230.0;1800.0;192.0;Βενζίνη;Manual;17
Bmw X2 '19  sDrive18i;30000.0;Bmw;2019-07-01;56283.0;1499.0;140.0;Βενζίνη;Αυτόματο;5
Toyota Avensis '05;3900.0;Toyota;2005-11-01;310000.0;1600.0;110.0;Αέριο(lpg) - βενζίνη;Manual;19
Opel Corsa '23 Gs-line;23000.0;Opel;2023-05-01;20500.0;1200.0;130.0;Βενζίνη;Αυτόματο;1
Mercedes-Benz C 200 '02;4900.0;Mercedes-Benz;2002-01-01;227245.0;1800.0;163.0;Βενζίνη;Manual;22
Volkswagen Polo '19 R-LINE DSG 1.5 TSI 150PS EVO;22500.0;Volkswagen;2019-05-01;44298.0;1500.0;150.0;Βενζίνη;Αυτόματο;5
Ford Mustang '16 CABRIO  TELH 2024;38890.0;Ford;2016-11-01;78000.0;2300.0;320.0;Βενζίνη;Αυτόματο;8
Peugeot 2008 '16 1.2 Auto-Navi-Panorama;14850.0;Peugeot;2016-11-01;99600.0;1200.0;110.0;Βενζίνη;Αυτόματο;8
Mercedes-Benz C 300 '21;42900.0;Mercedes-Benz;2021-08-01;86000.0;1950.0;307.0;Υβριδικό plug-in πετρέλαιο;Αυτόματο;3
Lancia Ypsilon '13 1.3 diesel ελληνικης αντιπροσωπειας!!!!!!!;6499.0;Lancia;2013-02-01;225000.0;1248.0;95.0;Πετρέλαιο;Manual;11
Audi Q3 '13 DIESEL 2.0 TDI;13990.0;Audi;2013-11-01;233000.0;2000.0;140.0;Πετρέλαιο;Manual;11
Toyota Land Cruiser '04 Prado;16000.0;Toyota;2004-11-01;345000.0;3950.0;250.0;Αέριο(lpg) - βενζίνη;Αυτόματο;20
Mini Cooper D '13 One D - Diesel;9500.0;Mini-Cooper;2013-02-01;149000.0;1598.0;95.0;Πετρέλαιο;Manual;11
Toyota Land Cruiser '04 Prado;16000.0;Toyota;2004-11-01;345000.0;3950.0;250.0;Αέριο(lpg) - βενζίνη;Αυτόματο;20
Opel Corsa '11 DIESEL 1.3 ECOFLEX;5300.0;Opel;2011-06-01;155000.0;1300.0;95.0;Πετρέλαιο;Manual;13
Bmw X5 '01;7800.0;Bmw;2001-04-01;221000.0;3000.0;231.0;Βενζίνη;Manual;23
Alfa Romeo Alfa 159 '09 Ti;6800.0;Alfa-Romeo;2009-12-01;157000.0;1800.0;140.0;Βενζίνη;Manual;15
Renault Scenic '07;3000.0;Renault;2007-04-01;287187.0;1998.0;101.0;Βενζίνη;Manual;17
Bmw X1 '17;25850.0;Bmw;2017-07-01;134000.0;1496.0;150.0;Πετρέλαιο;Manual;7
Peugeot 3008 '10 1.6;5500.0;Peugeot;2010-01-01;147000.0;1600.0;150.0;Βενζίνη;Manual;14
Land Rover Range Rover Evoque '14 DIESEL PURE,140KW SD4 4X4;23500.0;Land-Rover;2014-01-01;147000.0;2179.0;190.0;Πετρέλαιο;Manual;10
Opel Corsa '17 ECO FLEX 95 PS EURO 6;10490.0;Opel;2017-01-01;118000.0;1300.0;95.0;Πετρέλαιο;Manual;7
Renault Kadjar '16 1,6 BOSE EDITION 4x4/PANORAMA/EURO6/ΚΑΜΕΡΑ/XENON;18300.0;Renault;2016-04-01;139320.0;1600.0;131.0;Πετρέλαιο;Manual;8
Opel Corsa '16  Van 1.3 CDTI;7000.0;Opel;2016-08-01;84000.0;1300.0;95.0;Πετρέλαιο;Manual;8
Mercedes-Benz A 200 '13 AMG LINE 7DCT;17650.0;Mercedes-Benz;2013-01-01;230000.0;1796.0;136.0;Πετρέλαιο;Αυτόματο;11
Ford Ranger '16 ΜΙΑΜΙΣΗ ΚΑΜΠΙΜΑ 200PS WILD TRAK;23800.0;Ford;2016-01-01;154210.0;3200.0;200.0;Πετρέλαιο;Manual;8
Renault Megane '02;3500.0;Renault;2002-01-01;94000.0;1600.0;110.0;Βενζίνη;Manual;22
Ford Transit Custom '17 L2 MAXI 2 ΣΥΡΟΜΕΝΕΣ EURO 6;16900.0;Ford;2017-12-01;181000.0;2000.0;130.0;Πετρέλαιο;Manual;7
Opel Combo '18 MAXI 1.6CDTi  EURO6 105PS AC ΜΕ ΡΑΦΙΑ;11900.0;Opel;2018-01-01;160000.0;1600.0;101.0;Πετρέλαιο;Manual;6
Ford Transit Custom '17 L2 MAXI 2 ΣΥΡΟΜΕΝΕΣ EURO 6;16900.0;Ford;2017-12-01;181000.0;2000.0;130.0;Πετρέλαιο;Manual;7
Ford Transit Connect '18 1,5 maxi L2 Euro 6 120PS;14500.0;Ford;2018-01-01;167000.0;1500.0;120.0;Πετρέλαιο;Manual;6
Opel Corsa '21 ΜΗΔΕΝΙΚΑ ΤΕΛΗ-102ΗP-ΟΘΟΝΗ-PARKTRONIC;11990.0;Opel;2021-03-01;160000.0;1500.0;105.0;Πετρέλαιο;Manual;3
Mini Clubman '17 ΑΥΤΟΜΑΤΟ DIESEL ONE D;14800.0;Mini-Cooper;2017-04-01;103000.0;1500.0;116.0;Πετρέλαιο;Αυτόματο;7
Citroen C1 '16  VTi 72 Feel;8900.0;Citroen;2016-01-01;60000.0;1000.0;72.0;Βενζίνη;Manual;8
Nissan Qashqai+2 '13 TEKNA PANORAMA NAVI CAMERA 360;13400.0;Nissan;2013-12-01;141000.0;1600.0;131.0;Πετρέλαιο;Manual;11
Toyota Yaris '16 VAN(6855+1645ΦΠΑ)ΕΛΛΗΝΙΚΟ!!;8500.0;Toyota;2016-08-01;195000.0;1400.0;90.0;Πετρέλαιο;Manual;8
Opel Corsa '11  1.3 CDTI  Euro5;5900.0;Opel;2011-09-01;175000.0;1248.0;75.0;Πετρέλαιο;Manual;13
Fiat Doblo '16 ΨΥΓΕΙΟ(9670+2320ΦΠΑ)ΕΛΛΗΝΙΚΟ!!;11990.0;Fiat;2016-08-01;368000.0;1300.0;95.0;Πετρέλαιο;Manual;8
Toyota Yaris '19  1.5 VVT-IE KLIMA/KAMERA/CRUISE CONTROL;12990.0;Toyota;2019-01-01;135000.0;1497.0;115.0;Βενζίνη;Manual;5
